col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,Y
172,125,1.9,100,0,0,0,0,0
168,41,0.8,162,0,0,0,0,1
219,67,0.3,84,0,0,0,0,1
201,45,0.5,138,0,0,0,0,1
162,77,1.4,156,0,0,0,0,1
206,121,1.8,82,0,0,0,0,0
176,74,0.5,92,0,0,0,0,1
207,63,0.8,103,0,0,0,0,1
181,63,1.1,165,0,0,0,0,1
176,126,0.4,165,0,0,0,0,0
214,46,1.1,81,0,0,0,0,0
159,113,0.9,63,0,0,0,0,0
169,127,0.1,165,0,0,0,0,0
159,125,1.5,99,0,0,0,0,0
160,58,1.9,77,0,0,0,0,0
162,46,1.5,150,0,0,0,0,1
166,73,0.3,177,0,0,0,0,0
184,83,0.3,131,0,0,0,0,1
182,114,0.2,128,0,0,0,0,1
152,69,1.0,131,0,0,0,0,1
189,52,0.5,149,0,0,0,0,1
205,43,1.1,139,0,0,0,0,1
161,107,0.8,133,0,0,0,0,1
157,129,0.8,166,0,0,0,0,1
215,96,1.3,124,0,0,0,0,1
176,38,1.7,77,0,0,0,0,0
162,51,1.7,124,0,0,0,0,0
199,87,1.4,165,0,0,0,0,1
185,119,0.7,80,0,0,0,0,0
143,127,1.1,151,0,0,0,0,1
147,110,0.2,111,0,0,0,0,1
146,65,1.3,67,0,0,0,0,0
179,63,1.2,129,0,0,0,0,1
203,86,1.0,140,0,0,0,0,1
218,86,1.6,121,0,0,0,0,1
214,34,1.5,68,0,0,0,0,0
205,38,1.5,104,0,0,0,0,0
196,78,1.1,157,0,0,0,0,1
161,124,0.7,109,0,0,0,0,1
186,128,0.3,144,0,0,0,0,1
179,46,0.2,178,0,0,0,0,0
197,73,1.3,111,0,0,0,0,0
146,85,0.1,115,0,0,0,0,1
157,64,0.4,112,0,0,0,0,1
159,110,1.2,170,0,0,0,0,1
214,71,1.5,114,0,0,0,0,0
212,35,1.7,115,0,0,0,0,0
184,93,0.9,147,0,0,0,0,1
145,56,1.6,112,0,0,0,0,0
159,90,1.2,82,0,0,0,0,0
170,59,2.0,126,0,0,0,0,0
149,102,0.4,163,0,0,0,0,1
180,85,1.1,151,0,0,0,0,1
160,124,1.1,179,0,0,0,0,1
206,107,1.8,63,0,0,0,0,0
186,36,1.2,87,0,0,0,0,0
205,103,0.7,65,0,0,0,0,0
199,40,0.2,125,0,0,0,0,1
197,60,1.8,85,0,0,0,0,0
182,76,0.1,161,0,0,0,0,0
184,110,0.5,112,0,0,0,0,1
219,76,0.8,173,0,0,0,0,0
193,68,0.8,175,0,0,0,0,0
202,93,1.6,118,0,0,0,0,0
153,85,0.2,132,0,0,0,0,1
197,102,1.2,175,0,0,0,0,1
147,54,1.9,154,0,0,0,0,0
165,47,1.1,95,0,0,0,0,0
148,65,1.4,161,0,0,0,0,1
170,40,1.1,114,0,0,0,0,0
216,42,1.0,143,0,0,0,0,1
147,76,0.7,179,0,0,0,0,1
199,78,0.2,63,0,0,0,0,1
200,64,0.7,99,0,0,0,0,1
151,93,0.0,86,0,0,0,0,1
175,61,1.6,134,0,0,0,0,0
175,112,1.8,152,0,0,0,0,0
167,91,1.2,117,0,0,0,0,0
185,53,1.3,62,0,0,0,0,0
199,89,0.5,162,0,0,0,0,0
204,72,1.9,79,0,0,0,0,0
176,119,1.9,116,0,0,0,0,0
164,59,0.9,96,0,0,0,0,0
148,97,0.1,81,0,0,0,0,1
179,104,1.3,142,0,0,0,0,1
204,106,1.7,77,0,0,0,0,0
164,91,0.3,101,0,0,0,0,1
170,51,1.9,103,0,0,0,0,0
161,45,1.8,97,0,0,0,0,0
158,89,1.9,128,0,0,0,0,0
175,58,0.5,140,0,0,0,0,1
219,39,0.9,99,0,0,0,0,1
145,78,0.0,176,0,0,0,0,0
188,79,1.7,123,0,0,0,0,0
170,84,1.1,147,0,0,0,0,1
171,86,0.9,102,0,0,0,0,0
211,80,1.3,165,0,0,0,0,1
163,75,1.1,109,0,0,0,0,0
203,86,0.7,157,0,0,0,0,1
217,68,0.4,127,0,0,0,0,1
157,118,0.3,157,0,0,0,0,1
188,116,1.9,61,0,0,0,0,0
177,49,1.1,82,0,0,0,0,0
188,74,0.4,118,0,0,0,0,1
206,49,0.5,168,0,0,0,0,0
213,83,1.8,132,0,0,0,0,0
151,113,1.2,99,0,0,0,0,0
149,39,1.6,139,0,0,0,0,0
194,57,1.0,91,0,0,0,0,0
209,77,1.8,179,0,0,0,0,1
193,93,1.0,150,0,0,0,0,1
141,86,0.3,80,0,0,0,0,0
179,72,1.0,129,0,0,0,0,1
205,50,0.3,66,0,0,0,0,1
157,47,0.9,124,0,0,0,0,1
195,75,1.9,106,0,0,0,0,0
192,83,0.9,66,0,0,0,0,0
209,54,0.3,143,0,0,0,0,0
194,128,1.6,149,0,0,0,0,1
140,90,1.7,118,0,0,0,0,0
192,44,0.3,141,0,0,0,0,1
147,52,0.7,170,0,0,0,0,1
206,59,1.0,99,0,0,0,0,1
206,111,1.1,140,0,0,0,0,1
142,102,1.1,127,0,0,0,0,0
211,122,0.3,91,0,0,0,0,1
147,94,1.1,61,0,0,0,0,0
219,114,1.8,157,0,0,0,0,1
202,85,1.7,78,0,0,0,0,0
170,98,1.8,125,0,0,0,0,0
148,58,1.5,82,0,0,0,0,0
191,81,1.4,118,0,0,0,0,0
197,109,1.2,154,0,0,0,0,1
145,91,1.4,125,0,0,0,0,0
149,62,1.9,86,0,0,0,0,0
180,90,1.8,172,0,0,0,0,1
182,120,1.4,163,0,0,0,0,1
184,95,1.7,163,0,0,0,0,1
212,112,0.1,149,0,0,0,0,0
190,95,1.9,75,0,0,0,0,0
167,62,1.3,162,0,0,0,0,1
186,119,0.7,96,0,0,0,0,1
144,121,0.7,159,0,0,0,0,1
170,94,0.2,119,0,0,0,0,1
151,43,0.6,148,0,0,0,0,1
141,111,0.7,147,0,0,0,0,1
167,48,0.1,147,0,0,0,0,0
151,51,1.4,158,0,0,0,0,1
209,94,0.3,100,0,0,0,0,1
218,86,0.9,114,0,0,0,0,1
199,55,1.3,69,0,0,0,0,0
173,35,0.4,79,0,0,0,0,0
181,119,1.8,131,0,0,0,0,0
150,102,0.6,62,0,0,0,0,0
165,73,1.5,166,0,0,0,0,1
163,88,0.4,129,0,0,0,0,1
179,118,1.7,151,0,0,0,0,1
199,125,1.8,146,0,0,0,0,1
185,55,0.5,130,0,0,0,0,1
141,40,1.1,100,0,0,0,0,0
210,98,0.7,78,0,0,0,0,0
164,56,0.3,179,0,0,0,0,0
189,122,0.8,144,0,0,0,0,1
144,121,1.3,73,0,0,0,0,0
183,89,0.0,88,0,0,0,0,1
206,98,0.6,66,0,0,0,0,0
204,77,0.8,154,0,0,0,0,1
172,88,0.7,69,0,0,0,0,0
150,75,1.2,81,0,0,0,0,0
193,116,1.8,98,0,0,0,0,0
195,90,0.1,117,0,0,0,0,1
146,96,1.3,63,0,0,0,0,0
171,125,0.6,79,0,0,0,0,0
166,59,0.1,164,0,0,0,0,0
160,103,0.5,63,0,0,0,0,0
215,123,0.2,165,0,0,0,0,0
215,103,1.1,94,0,0,0,0,0
141,120,0.8,108,0,0,0,0,0
198,47,1.8,102,0,0,0,0,0
178,63,0.3,88,0,0,0,0,1
159,70,2.0,170,0,0,0,0,0
216,118,1.5,153,0,0,0,0,1
175,106,0.2,118,0,0,0,0,1
159,61,1.1,140,0,0,0,0,1
180,108,1.1,168,0,0,0,0,1
201,123,1.3,177,0,0,0,0,1
145,86,0.2,143,0,0,0,0,1
145,40,1.7,92,0,0,0,0,0
201,101,0.4,64,0,0,0,0,0
171,43,1.3,158,0,0,0,0,1
208,31,1.0,158,0,0,0,0,1
208,64,1.5,104,0,0,0,0,0
175,43,1.6,104,0,0,0,0,0
150,119,0.7,72,0,0,0,0,0
155,65,1.9,102,0,0,0,0,0
163,54,0.7,66,0,0,0,0,0
188,99,0.2,145,0,0,0,0,0
175,69,0.6,105,0,0,0,0,1
201,115,0.5,172,0,0,0,0,0
190,49,0.2,138,0,0,0,0,1
206,99,1.2,134,0,0,0,0,1
167,115,0.2,164,0,0,0,0,0
164,52,1.8,96,0,0,0,0,0
157,89,0.2,68,0,0,0,0,0
164,42,1.5,174,0,0,0,0,1
180,90,1.3,132,0,0,0,0,1
213,72,1.4,143,0,0,0,0,1
179,65,0.3,77,0,0,0,0,1
211,108,1.9,177,0,0,0,0,1
215,50,1.6,63,0,0,0,0,0
169,84,0.8,79,0,0,0,0,0
178,99,0.1,72,0,0,0,0,1
167,36,0.2,121,0,0,0,0,1
169,105,0.6,96,0,0,0,0,1
167,50,1.4,156,0,0,0,0,1
144,105,0.1,177,0,0,0,0,0
188,61,1.1,104,0,0,0,0,0
219,30,0.7,159,0,0,0,0,0
140,113,2.0,141,0,0,0,0,0
155,48,1.7,156,0,0,0,0,0
179,48,0.3,119,0,0,0,0,1
201,88,0.4,123,0,0,0,0,1
152,74,1.4,160,0,0,0,0,1
151,44,2.0,117,0,0,0,0,0
140,129,0.7,95,0,0,0,0,0
190,71,1.5,119,0,0,0,0,0
171,34,1.9,108,0,0,0,0,0
201,126,0.2,118,0,0,0,0,1
200,36,1.0,103,0,0,0,0,1
183,79,1.2,99,0,0,0,0,0
215,107,1.1,106,0,0,0,0,1
207,74,0.6,161,0,0,0,0,0
208,80,0.9,137,0,0,0,0,1
199,111,1.1,62,0,0,0,0,0
142,45,1.4,99,0,0,0,0,0
156,86,0.6,75,0,0,0,0,0
147,95,0.5,158,0,0,0,0,1
141,37,1.2,108,0,0,0,0,0
213,33,1.5,170,0,0,0,0,1
206,103,1.9,71,0,0,0,0,0
185,51,0.6,149,0,0,0,0,1
214,123,1.8,169,0,0,0,0,1
153,33,0.6,111,0,0,0,0,1
173,42,1.3,119,0,0,0,0,0
150,85,0.7,170,0,0,0,0,1
162,50,1.8,62,0,0,0,0,0
207,109,1.2,167,0,0,0,0,1
177,126,0.4,123,0,0,0,0,1
144,74,0.3,151,0,0,0,0,1
217,33,0.9,135,0,0,0,0,1
180,111,1.1,97,0,0,0,0,0
176,54,1.2,156,0,0,0,0,1
144,111,0.9,175,0,0,0,0,1
153,109,0.1,129,0,0,0,0,1
188,44,0.3,75,0,0,0,0,1
183,115,1.1,72,0,0,0,0,0
217,111,0.9,149,0,0,0,0,1
179,100,0.4,172,0,0,0,0,0
168,105,1.6,159,0,0,0,0,1
149,60,1.4,66,0,0,0,0,0
145,42,1.6,107,0,0,0,0,0
151,86,0.9,77,0,0,0,0,0
203,91,0.4,175,0,0,0,0,0
173,67,1.9,80,0,0,0,0,0
144,74,1.7,75,0,0,0,0,0
192,116,1.7,169,0,0,0,0,1
164,65,0.6,112,0,0,0,0,1
151,32,1.7,166,0,0,0,0,1
143,82,1.0,109,0,0,0,0,0
161,122,1.0,143,0,0,0,0,1
168,35,0.9,142,0,0,0,0,1
205,89,0.5,168,0,0,0,0,0
217,44,1.6,123,0,0,0,0,1
169,111,0.6,169,0,0,0,0,1
185,72,0.5,170,0,0,0,0,0
197,32,1.7,170,0,0,0,0,1
166,78,1.0,65,0,0,0,0,0
156,79,0.8,118,0,0,0,0,1
165,72,1.3,173,0,0,0,0,1
174,77,0.8,89,0,0,0,0,0
183,98,0.8,158,0,0,0,0,1
171,129,1.1,142,0,0,0,0,1
158,62,2.0,176,0,0,0,0,1
207,108,0.6,145,0,0,0,0,1
211,57,0.7,166,0,0,0,0,0
179,46,1.1,83,0,0,0,0,0
213,104,1.2,71,0,0,0,0,0
148,111,1.0,116,0,0,0,0,0
150,95,1.0,93,0,0,0,0,0
210,76,1.1,65,0,0,0,0,0
140,39,0.3,136,0,0,0,0,1
198,80,1.9,72,0,0,0,0,0
213,55,0.2,157,0,0,0,0,0
165,90,1.9,113,0,0,0,0,0
184,124,0.7,128,0,0,0,0,1
166,32,1.3,130,0,0,0,0,0
178,118,1.0,92,0,0,0,0,0
187,89,1.0,112,0,0,0,0,1
147,74,0.3,119,0,0,0,0,1
168,43,1.8,149,0,0,0,0,0
170,77,1.2,179,0,0,0,0,1
145,57,1.9,137,0,0,0,0,0
163,71,1.7,154,0,0,0,0,1
200,99,0.2,142,0,0,0,0,0
191,49,2.0,82,0,0,0,0,0
144,117,1.1,83,0,0,0,0,0
158,77,1.2,73,0,0,0,0,0
142,57,0.8,157,0,0,0,0,1
187,68,1.6,100,0,0,0,0,0
208,108,0.3,119,0,0,0,0,1
211,57,0.0,142,0,0,0,0,0
163,60,1.8,152,0,0,0,0,0
148,36,1.3,162,0,0,0,0,1
160,71,0.1,151,0,0,0,0,0
219,86,1.7,117,0,0,0,0,0
190,42,0.9,169,0,0,0,0,1
210,100,0.7,89,0,0,0,0,1
193,120,0.4,152,0,0,0,0,0
146,118,0.2,137,0,0,0,0,1
201,114,0.5,100,0,0,0,0,1
152,129,1.6,79,0,0,0,0,0
214,45,1.9,169,0,0,0,0,1
202,48,1.2,101,0,0,0,0,0
192,47,0.2,68,0,0,0,0,1
166,105,1.6,140,0,0,0,0,0
157,125,1.2,117,0,0,0,0,0
172,43,0.7,127,0,0,0,0,1
143,80,0.4,131,0,0,0,0,1
147,92,0.4,141,0,0,0,0,1
185,49,1.4,91,0,0,0,0,0
156,120,0.1,128,0,0,0,0,1
164,83,1.6,144,0,0,0,0,0
170,42,0.2,83,0,0,0,0,1
181,54,1.2,95,0,0,0,0,0
173,85,1.2,144,0,0,0,0,1
198,128,0.3,80,0,0,0,0,1
203,87,0.1,161,0,0,0,0,0
166,110,1.1,68,0,0,0,0,0
169,49,1.5,148,0,0,0,0,1
166,58,1.6,102,0,0,0,0,0
175,80,0.4,179,0,0,0,0,0
183,58,0.1,142,0,0,0,0,0
181,62,1.3,82,0,0,0,0,0
167,127,1.5,166,0,0,0,0,1
166,33,0.3,81,0,0,0,0,0
200,73,0.1,67,0,0,0,0,1
197,53,0.3,116,0,0,0,0,1
140,64,0.2,61,0,0,0,0,0
153,58,1.4,72,0,0,0,0,0
147,110,0.4,74,0,0,0,0,0
149,104,1.0,166,0,0,0,0,1
169,128,1.0,163,0,0,0,0,1
170,50,1.9,93,0,0,0,0,0
173,112,0.3,172,0,0,0,0,0
151,72,0.9,91,0,0,0,0,0
212,68,1.1,168,0,0,0,0,1
208,58,0.6,121,0,0,0,0,1
186,62,0.7,128,0,0,0,0,1
179,127,1.4,70,0,0,0,0,0
150,59,1.7,163,0,0,0,0,1
163,63,0.4,71,0,0,0,0,0
147,34,1.3,141,0,0,0,0,0
212,61,1.3,62,0,0,0,0,0
195,67,1.8,97,0,0,0,0,0
156,64,1.5,172,0,0,0,0,1
180,40,1.4,149,0,0,0,0,1
174,51,1.6,97,0,0,0,0,0
165,92,0.9,166,0,0,0,0,1
201,129,1.6,66,0,0,0,0,0
211,99,1.6,143,0,0,0,0,1
170,56,1.8,60,0,0,0,0,0
178,47,1.8,105,0,0,0,0,0
147,94,1.8,140,0,0,0,0,0
206,104,0.0,92,0,0,0,0,1
172,38,1.3,165,0,0,0,0,1
208,81,0.9,99,0,0,0,0,1
146,106,0.5,107,0,0,0,0,1
194,78,1.3,92,0,0,0,0,0
154,40,1.2,127,0,0,0,0,0
141,40,1.0,77,0,0,0,0,0
165,33,1.3,84,0,0,0,0,0
219,54,1.1,158,0,0,0,0,1
174,31,0.2,111,0,0,0,0,1
212,92,0.4,145,0,0,0,0,0
192,63,1.7,128,0,0,0,0,0
157,30,1.2,130,0,0,0,0,0
185,120,1.4,113,0,0,0,0,0
192,85,0.3,144,0,0,0,0,1
184,101,0.1,127,0,0,0,0,1
196,77,0.3,107,0,0,0,0,1
181,102,0.2,69,0,0,0,0,0
144,66,1.8,113,0,0,0,0,0
192,93,0.5,112,0,0,0,0,1
211,72,1.8,140,0,0,0,0,1
175,84,1.2,166,0,0,0,0,1
153,49,1.5,83,0,0,0,0,0
192,31,0.1,100,0,0,0,0,1
166,58,0.1,95,0,0,0,0,1
175,79,0.4,155,0,0,0,0,1
142,34,0.3,130,0,0,0,0,1
169,34,0.9,88,0,0,0,0,0
184,88,0.5,118,0,0,0,0,1
213,112,1.3,174,0,0,0,0,1
150,105,1.2,139,0,0,0,0,1
203,122,0.4,110,0,0,0,0,1
150,126,1.1,140,0,0,0,0,1
162,78,1.1,102,0,0,0,0,0
163,85,1.6,137,0,0,0,0,0
198,47,0.9,168,0,0,0,0,1
207,72,0.9,171,0,0,0,0,0
207,120,1.0,151,0,0,0,0,1
163,110,1.9,168,0,0,0,0,1
166,80,1.0,128,0,0,0,0,1
183,128,0.7,173,0,0,0,0,0
176,86,2.0,179,0,0,0,0,1
196,46,1.6,76,0,0,0,0,0
173,114,1.2,110,0,0,0,0,0
171,106,0.5,144,0,0,0,0,1
183,81,0.5,169,0,0,0,0,0
219,53,0.7,176,0,0,0,0,0
190,118,0.9,101,0,0,0,0,1
197,119,0.6,81,0,0,0,0,0
165,124,1.2,66,0,0,0,0,0
219,42,1.3,163,0,0,0,0,1
205,103,0.2,105,0,0,0,0,1
144,39,0.1,78,0,0,0,0,0
199,96,1.3,97,0,0,0,0,0
177,79,0.4,101,0,0,0,0,1
174,58,1.2,161,0,0,0,0,1
152,91,0.7,149,0,0,0,0,1
179,36,1.4,135,0,0,0,0,1
166,72,2.0,174,0,0,0,0,1
184,80,0.6,168,0,0,0,0,0
189,67,0.2,175,0,0,0,0,0
195,89,0.9,149,0,0,0,0,1
160,111,0.8,101,0,0,0,0,0
145,113,1.7,82,0,0,0,0,0
152,61,1.6,149,0,0,0,0,0
157,83,1.3,147,0,0,0,0,1
186,125,1.1,105,0,0,0,0,0
197,49,0.3,164,0,0,0,0,0
217,94,1.1,174,0,0,0,0,0
185,92,0.2,94,0,0,0,0,1
148,76,1.1,173,0,0,0,0,1
152,111,0.7,101,0,0,0,0,0
159,128,1.4,138,0,0,0,0,0
155,106,1.7,115,0,0,0,0,0
209,30,0.6,163,0,0,0,0,0
157,91,2.0,112,0,0,0,0,0
146,99,1.7,104,0,0,0,0,0
198,41,0.9,88,0,0,0,0,0
193,129,0.4,86,0,0,0,0,1
218,116,1.4,122,0,0,0,0,1
219,108,1.9,138,0,0,0,0,1
206,59,0.2,111,0,0,0,0,1
207,49,2.0,108,0,0,0,0,0
211,77,0.4,78,0,0,0,0,1
158,63,1.0,140,0,0,0,0,1
142,52,1.2,89,0,0,0,0,0
169,76,1.3,69,0,0,0,0,0
189,61,1.2,72,0,0,0,0,0
197,38,0.0,124,0,0,0,0,1
218,129,0.5,161,0,0,0,0,0
198,44,1.5,119,0,0,0,0,0
184,119,1.2,140,0,0,0,0,1
162,71,1.5,153,0,0,0,0,1
147,71,0.6,125,0,0,0,0,1
150,108,0.8,114,0,0,0,0,0
149,52,0.6,111,0,0,0,0,1
205,31,0.9,174,0,0,0,0,0
181,121,1.3,114,0,0,0,0,0
215,101,1.2,90,0,0,0,0,0
206,78,1.0,108,0,0,0,0,1
182,107,1.6,166,0,0,0,0,1
169,108,1.7,95,0,0,0,0,0
167,120,1.6,64,0,0,0,0,0
153,68,1.0,89,0,0,0,0,0
196,121,1.0,97,0,0,0,0,0
150,104,0.7,130,0,0,0,0,1
192,35,1.8,167,0,0,0,0,1
151,117,0.7,109,0,0,0,0,0
176,91,0.3,86,0,0,0,0,1
182,53,0.5,109,0,0,0,0,1
142,30,0.7,164,0,0,0,0,1
162,123,0.3,70,0,0,0,0,0
193,119,0.5,80,0,0,0,0,1
178,58,1.8,178,0,0,0,0,1
183,66,1.3,129,0,0,0,0,1
141,96,0.6,143,0,0,0,0,1
158,71,1.0,82,0,0,0,0,0
166,72,0.7,112,0,0,0,0,1
180,108,1.3,143,0,0,0,0,1
145,73,0.6,148,0,0,0,0,1
174,80,0.9,107,0,0,0,0,0
159,118,1.1,117,0,0,0,0,0
197,49,1.9,68,0,0,0,0,0
156,97,0.4,128,0,0,0,0,1
159,31,1.3,123,0,0,0,0,0
156,39,0.6,175,0,0,0,0,1
148,39,0.8,141,0,0,0,0,1
183,72,0.9,74,0,0,0,0,0
160,105,0.4,108,0,0,0,0,1
161,125,1.7,104,0,0,0,0,0
203,53,0.7,176,0,0,0,0,0
157,61,1.9,162,0,0,0,0,0
147,111,1.4,179,0,0,0,0,1
143,53,0.3,76,0,0,0,0,0
212,60,1.5,168,0,0,0,0,1
162,91,0.7,123,0,0,0,0,1
173,84,0.2,74,0,0,0,0,1
173,125,0.3,98,0,0,0,0,1
153,58,0.7,158,0,0,0,0,1
219,94,1.0,151,0,0,0,0,1
206,105,0.5,102,0,0,0,0,1
183,90,1.6,139,0,0,0,0,1
213,116,0.1,161,0,0,0,0,0
183,101,0.7,119,0,0,0,0,1
189,61,2.0,142,0,0,0,0,0
208,106,1.9,144,0,0,0,0,1
218,114,0.5,63,0,0,0,0,0
142,72,1.5,136,0,0,0,0,0
206,33,1.6,84,0,0,0,0,0
160,119,1.4,72,0,0,0,0,0
142,89,1.6,153,0,0,0,0,0
154,62,1.8,150,0,0,0,0,0
209,35,1.1,163,0,0,0,0,1
209,33,0.9,161,0,0,0,0,1
195,72,0.0,156,0,0,0,0,0
146,105,1.6,78,0,0,0,0,0
206,39,1.9,161,0,0,0,0,1
188,36,0.9,73,0,0,0,0,0
186,36,1.5,100,0,0,0,0,0
188,126,0.8,136,0,0,0,0,1
199,107,0.1,121,0,0,0,0,1
161,34,0.4,168,0,0,0,0,0
207,53,1.8,97,0,0,0,0,0
177,109,1.6,60,0,0,0,0,0
162,53,1.1,150,0,0,0,0,1
189,110,0.4,139,0,0,0,0,1
201,88,0.2,171,0,0,0,0,0
158,39,0.4,163,0,0,0,0,1
141,122,1.7,64,0,0,0,0,0
170,74,0.3,86,0,0,0,0,1
158,43,1.9,177,0,0,0,0,1
162,60,0.7,102,0,0,0,0,0
184,31,0.4,95,0,0,0,0,1
197,104,1.4,113,0,0,0,0,0
213,45,1.9,96,0,0,0,0,0
163,101,1.2,78,0,0,0,0,0
198,99,1.3,171,0,0,0,0,1
182,52,0.8,130,0,0,0,0,1
191,48,1.1,168,0,0,0,0,1
152,62,0.8,168,0,0,0,0,1
156,65,1.1,177,0,0,0,0,1
212,70,1.2,162,0,0,0,0,1
158,93,1.3,155,0,0,0,0,1
194,35,1.7,114,0,0,0,0,0
219,53,0.4,103,0,0,0,0,1
145,109,0.0,177,0,0,0,0,0
156,96,1.5,84,0,0,0,0,0
161,83,1.0,176,0,0,0,0,1
193,90,1.7,172,0,0,0,0,1
175,102,0.4,96,0,0,0,0,1
147,121,0.4,110,0,0,0,0,1
161,85,1.7,150,0,0,0,0,0
200,30,0.3,118,0,0,0,0,1
206,52,0.3,66,0,0,0,0,1
181,62,1.6,161,0,0,0,0,1
207,41,0.3,153,0,0,0,0,0
198,71,1.9,108,0,0,0,0,0
206,93,1.8,144,0,0,0,0,1
178,90,1.0,178,0,0,0,0,1
178,41,1.3,107,0,0,0,0,0
182,118,0.3,157,0,0,0,0,0
187,40,1.0,171,0,0,0,0,1
162,45,0.3,112,0,0,0,0,1
218,94,1.6,151,0,0,0,0,1
163,56,0.3,78,0,0,0,0,0
200,109,0.2,62,0,0,0,0,1
192,66,1.6,83,0,0,0,0,0
210,36,1.5,132,0,0,0,0,1
200,122,0.7,126,0,0,0,0,1
178,112,0.1,141,0,0,0,0,1
188,117,1.3,94,0,0,0,0,0
161,74,0.4,108,0,0,0,0,1
161,83,0.9,94,0,0,0,0,0
202,80,1.1,164,0,0,0,0,1
151,45,0.6,77,0,0,0,0,0
157,64,0.6,179,0,0,0,0,0
178,97,0.4,122,0,0,0,0,1
162,123,0.7,104,0,0,0,0,1
176,125,0.5,66,0,0,0,0,0
151,117,1.6,72,0,0,0,0,0
165,81,0.3,167,0,0,0,0,0
207,119,0.2,157,0,0,0,0,0
149,69,0.2,87,0,0,0,0,1
168,68,0.7,63,0,0,0,0,0
204,112,1.1,89,0,0,0,0,0
148,68,0.4,61,0,0,0,0,0
177,93,0.1,131,0,0,0,0,1
166,39,1.9,61,0,0,0,0,0
178,30,0.2,148,0,0,0,0,0
192,63,0.3,160,0,0,0,0,0
204,34,0.3,171,0,0,0,0,0
185,90,1.3,168,0,0,0,0,1
163,59,1.2,143,0,0,0,0,1
144,44,1.3,113,0,0,0,0,0
199,72,1.3,60,0,0,0,0,0
204,61,0.9,178,0,0,0,0,0
143,77,0.6,116,0,0,0,0,1
204,57,0.2,65,0,0,0,0,1
197,87,0.9,109,0,0,0,0,1
194,44,1.0,174,0,0,0,0,1
189,102,1.3,84,0,0,0,0,0
174,110,0.3,90,0,0,0,0,1
165,77,0.9,139,0,0,0,0,1
167,113,0.7,126,0,0,0,0,1
187,109,0.6,126,0,0,0,0,1
217,110,1.4,102,0,0,0,0,0
158,76,1.4,130,0,0,0,0,0
164,96,1.9,114,0,0,0,0,0
202,110,1.7,148,0,0,0,0,1
144,30,1.6,121,0,0,0,0,0
142,51,1.4,141,0,0,0,0,0
170,78,0.6,73,0,0,0,0,0
151,76,1.0,103,0,0,0,0,0
160,64,0.1,129,0,0,0,0,1
157,87,0.2,112,0,0,0,0,1
179,36,0.7,139,0,0,0,0,1
199,31,0.6,154,0,0,0,0,1
150,81,1.1,166,0,0,0,0,1
183,115,0.4,164,0,0,0,0,0
155,90,1.7,112,0,0,0,0,0
196,32,1.2,126,0,0,0,0,1
184,78,0.1,86,0,0,0,0,1
153,66,1.9,152,0,0,0,0,0
143,112,1.6,105,0,0,0,0,0
190,89,0.9,174,0,0,0,0,1
204,44,2.0,70,0,0,0,0,0
157,78,0.3,70,0,0,0,0,0
185,109,1.5,135,0,0,0,0,1
159,102,0.5,162,0,0,0,0,1
217,126,1.1,61,0,0,0,0,0
195,106,1.2,106,0,0,0,0,0
188,52,1.1,121,0,0,0,0,1
204,85,0.3,113,0,0,0,0,1
146,70,2.0,71,0,0,0,0,0
162,111,1.1,73,0,0,0,0,0
217,48,1.3,75,0,0,0,0,0
189,30,0.1,75,0,0,0,0,1
149,94,0.1,118,0,0,0,0,1
189,39,1.6,147,0,0,0,0,1
165,105,0.9,103,0,0,0,0,0
208,68,2.0,117,0,0,0,0,0
205,105,2.0,127,0,0,0,0,0
141,56,1.3,63,0,0,0,0,0
158,110,1.4,120,0,0,0,0,0
169,88,0.9,158,0,0,0,0,1
175,50,0.2,135,0,0,0,0,1
162,34,1.1,170,0,0,0,0,1
218,59,1.1,137,0,0,0,0,1
185,89,0.8,128,0,0,0,0,1
154,87,0.0,118,0,0,0,0,1
210,76,0.4,68,0,0,0,0,1
159,73,0.4,158,0,0,0,0,1
182,64,1.0,157,0,0,0,0,1
163,44,1.0,108,0,0,0,0,0
163,75,0.2,168,0,0,0,0,0
140,115,1.8,168,0,0,0,0,0
190,68,1.6,127,0,0,0,0,0
178,47,2.0,109,0,0,0,0,0
182,77,0.8,74,0,0,0,0,0
189,31,0.9,175,0,0,0,0,1
162,99,1.6,134,0,0,0,0,0
158,99,1.1,122,0,0,0,0,0
192,75,1.9,107,0,0,0,0,0
186,101,0.9,103,0,0,0,0,1
159,107,0.4,123,0,0,0,0,1
198,110,1.3,70,0,0,0,0,0
190,88,1.8,89,0,0,0,0,0
181,112,0.4,154,0,0,0,0,1
182,127,1.3,102,0,0,0,0,0
185,113,1.2,122,0,0,0,0,1
202,65,1.4,109,0,0,0,0,0
167,70,1.3,83,0,0,0,0,0
195,34,1.5,178,0,0,0,0,1
143,107,0.7,111,0,0,0,0,0
206,105,0.3,87,0,0,0,0,1
212,118,0.4,97,0,0,0,0,1
196,41,0.1,177,0,0,0,0,0
196,123,1.0,130,0,0,0,0,1
207,69,0.2,79,0,0,0,0,1
175,71,0.8,153,0,0,0,0,1
184,48,0.1,111,0,0,0,0,1
178,120,1.7,156,0,0,0,0,1
170,80,1.0,169,0,0,0,0,1
215,55,0.0,60,0,0,0,0,1
170,93,0.5,72,0,0,0,0,0
